dur,proto,service,state,spkts,sbytes,rate,sttl,sload,sloss,sinpkt,sjit,swin,smean,is_sm_ips_ports,attack_cat,label
0.785309,tcp,-,FIN,10,610,19.100761,254,5592.702637,2,83.814889,4536.087386,255,61,0,Normal,0
1.243674,tcp,-,FIN,10,610,13.669177,254,3531.471924,2,130.801333,7662.184925,255,61,0,Normal,0
1.085254,tcp,-,FIN,14,6830,19.35031,254,46757.71875,4,83.481075,5993.613015,255,488,0,Normal,0
1.182883,tcp,-,FIN,10,610,14.371666,254,3712.962158,2,131.322556,7203.113871,255,61,0,Normal,0
0.670029,tcp,-,FIN,12,3678,25.372037,254,40260.94531,4,8480.367919,922835.3797,255,307,0,Normal,0
0.670029,tcp,-,FIN,12,3678,25.372037,254,40260.94531,4,8480.367919,922835.3797,255,307,0,Normal,0
0.716627,tcp,-,FIN,10,2062,20.931391,254,20719.28711,2,75.265222,3867.576182,255,206,0,Normal,0
0.990568,tcp,-,FIN,10,546,17.161871,254,3973.478027,2,105.884556,5754.191176,255,55,0,Normal,0
1.933757,tcp,-,FIN,10,546,8.791177,254,2035.416138,2,209.430667,13570.44843,255,55,0,Normal,0
1.669969,tcp,-,FIN,10,1294,10.17983,254,5580.941895,2,175.881556,10108.64562,255,129,0,Normal,0
0.67448,tcp,-,FIN,10,910,22.239354,254,9714.149414,2,74.931667,3695.227442,255,91,0,Normal,0
1.402173,tcp,-,FIN,10,546,12.124039,254,2807.071533,2,155.782,8937.276638,255,55,0,Normal,0
2.377909,tcp,-,FIN,10,718,7.149138,254,2176.702393,2,253.446111,17923.15792,255,72,0,Normal,0
0.701388,tcp,-,FIN,10,546,24.237654,254,5611.72998,2,77.840556,4481.104012,255,55,0,Normal,0
0.523337,tcp,-,FIN,10,622,28.662219,254,8560.449219,2,58.038,3135.645668,255,62,0,Normal,0
1.033609,tcp,-,FIN,10,546,16.447225,254,3808.016357,2,112.085778,6396.53724,255,55,0,Normal,0
1.176325,tcp,-,FIN,10,574,14.451789,254,3516.035156,2,130.564667,6719.61356,255,57,0,Normal,0
1.299548,tcp,-,FIN,10,550,13.081471,254,3047.213379,2,144.394222,8522.770057,255,55,0,Normal,0
0.968565,tcp,-,FIN,10,546,15.486829,254,4063.743896,2,105.257778,5592.672246,255,55,0,Normal,0
1.113134,tcp,-,FIN,10,546,15.272195,254,3535.962402,2,120.982222,6495.866936,255,55,0,Normal,0
1.473769,tcp,-,FIN,10,546,11.535051,254,2670.703613,2,159.400444,9294.088407,255,55,0,Normal,0
1.017073,tcp,-,FIN,14,6830,20.647485,254,49892.1875,4,80.490915,5575.861267,255,488,0,Normal,0
1.651422,tcp,-,FIN,10,546,10.294158,254,2383.400391,2,183.477444,11632.39692,255,55,0,Normal,0
1.018808,tcp,-,FIN,12,3678,16.686166,254,26478.00195,3,85.759819,5285.868694,255,307,0,Normal,0
1.229496,tcp,-,FIN,10,546,13.826804,254,3201.311768,2,131.382556,7684.477045,255,55,0,Normal,0
1.286356,tcp,-,FIN,10,2062,11.660847,254,11542.68359,2,134.291333,7177.909597,255,206,0,Normal,0
1.380041,tcp,-,FIN,10,546,12.318475,254,2852.089111,2,153.337889,9867.795777,255,55,0,Normal,0
1.091704,tcp,-,FIN,10,1294,13.739988,254,8537.112305,2,104.436444,5680.186385,255,129,0,Normal,0
1.215739,tcp,-,FIN,10,546,12.338174,254,3237.536865,2,127.069111,7125.191783,255,55,0,Normal,0
1.157101,tcp,-,FIN,10,910,14.691889,254,5662.426758,2,121.304333,7826.013019,255,91,0,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.68,0.0,0,46,1,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.676,10.954513,0,46,1,Normal,0
0.772398,tcp,-,FIN,10,546,22.009379,254,5095.818359,2,83.243222,4555.757429,255,55,0,Normal,0
0.772398,tcp,-,FIN,10,546,22.009379,254,5095.818359,2,83.243222,4555.757429,255,55,0,Normal,0
0.974024,tcp,-,FIN,10,718,15.400031,254,5314.037598,2,102.772,5714.94053,255,72,0,Normal,0
1.477991,tcp,-,FIN,10,546,11.5021,254,2663.074463,2,154.286778,8949.857947,255,55,0,Normal,0
0.691082,tcp,-,FIN,10,546,21.705094,254,5695.416504,2,73.914111,3595.143242,255,55,0,Normal,0
0.676818,tcp,-,FIN,10,622,22.162531,254,6619.208984,2,75.101778,3936.279335,255,62,0,Normal,0
1.019639,tcp,-,FIN,10,574,16.672567,254,4056.337646,2,113.189222,6243.343152,255,57,0,Normal,0
1.028253,tcp,-,FIN,10,514,16.532897,254,3602.226562,2,106.73,5326.266393,255,51,0,Normal,0
0.887416,tcp,-,FIN,10,550,19.156743,254,4462.394043,2,92.035889,5842.99534,255,55,0,Normal,0
0.97984,tcp,-,FIN,14,6830,21.432071,254,51788.04688,4,75.372309,4877.335306,255,488,0,Normal,0
0.616422,tcp,-,FIN,10,514,24.333979,254,6008.870605,2,68.474889,3457.879267,255,51,0,Normal,0
0.785586,tcp,-,FIN,10,514,21.639897,254,4714.95166,2,98.198248,5794.956189,255,51,0,Normal,0
0.579066,tcp,-,FIN,12,3678,29.357622,254,46585.36328,3,47.535636,2556.202102,255,307,0,Normal,0
0.630204,tcp,-,FIN,10,514,23.801816,254,5877.461914,2,61.930556,3125.767795,255,51,0,Normal,0
0.968347,tcp,-,FIN,10,2062,17.55569,254,15333.34668,2,107.594111,6480.052434,255,206,0,Normal,0
0.995968,tcp,-,FIN,10,514,17.068822,254,3718.995117,2,105.336889,6506.139653,255,51,0,Normal,0
0.569987,tcp,-,FIN,10,1294,26.31639,254,16351.25,2,59.650667,3187.357457,255,129,0,Normal,0
0.543655,tcp,-,FIN,10,514,27.591029,254,6813.144531,2,57.097,2836.806115,255,51,0,Normal,0
1.064116,tcp,-,FIN,10,514,15.975702,254,3480.823486,2,114.222667,6842.759447,255,51,0,Normal,0
1.345407,tcp,-,FIN,10,910,12.635582,254,4869.901855,2,146.002889,11095.17532,255,91,0,Normal,0
0.978403,tcp,-,FIN,10,514,15.331106,254,3785.76123,2,105.475444,5771.578437,255,51,0,Normal,0
1.009809,tcp,-,FIN,10,514,14.854294,254,3668.020264,2,112.185111,5854.194351,255,51,0,Normal,0
1.039273,tcp,-,FIN,10,718,14.433166,254,4980.404297,2,112.975333,6364.947868,255,72,0,Normal,0
0.910094,tcp,-,FIN,10,622,16.481814,254,4922.568359,2,95.662111,4809.200209,255,62,0,Normal,0
1.16532,tcp,-,FIN,10,574,12.872,254,3549.239502,2,126.842333,7685.866797,255,57,0,Normal,0
0.808694,tcp,-,FIN,10,514,21.021548,254,4580.224609,2,87.901778,5946.416303,255,51,0,Normal,0
1.082669,tcp,-,FIN,10,550,15.701936,254,3657.627441,2,120.296556,7859.296959,255,55,0,Normal,0
0.743726,tcp,-,FIN,10,514,20.168718,254,4980.328613,2,73.575333,3799.655245,255,51,0,Normal,0
0.732859,tcp,-,FIN,14,6830,25.92586,254,69241.14844,4,56.373768,3443.838545,255,488,0,Normal,0
0.593622,tcp,-,FIN,10,514,25.268604,254,6239.660645,2,65.848111,3266.546826,255,51,0,Normal,0
0.738883,tcp,-,FIN,12,3678,25.71449,254,36509.16406,3,65.203997,3820.014088,255,307,0,Normal,0
0.881113,tcp,-,FIN,10,514,17.023923,254,4203.773926,2,91.307556,5020.693762,255,51,0,Normal,0
1.036936,tcp,-,FIN,10,2062,16.394454,254,14319.1084,2,115.215111,7402.203796,255,206,0,Normal,0
0.739629,tcp,-,FIN,10,514,22.984497,254,5007.916504,2,76.929111,4927.062051,255,51,0,Normal,0
1.10626,tcp,-,FIN,10,1294,13.5592,254,8424.783203,2,117.910444,7011.96196,255,129,0,Normal,0
1.007918,tcp,-,FIN,10,498,16.866451,254,3563.781982,2,111.990889,6326.684135,255,50,0,Normal,0
1.075337,tcp,-,FIN,10,498,15.808997,254,3340.348145,2,117.334444,6803.834863,255,50,0,Normal,0
1.075337,tcp,-,FIN,10,498,15.808997,254,3340.348145,2,117.334444,6803.834863,255,50,0,Normal,0
0.526349,tcp,-,FIN,10,498,28.498201,254,6824.369141,2,56.001556,3054.68307,255,50,0,Normal,0
0.57246,tcp,-,FIN,10,498,26.202704,254,6274.674316,2,59.809778,3178.283293,255,50,0,Normal,0
1.072211,tcp,-,FIN,10,622,15.855088,254,4178.281738,2,115.861222,6997.641033,255,62,0,Normal,0
1.232249,tcp,-,FIN,10,574,12.172864,254,3356.464355,2,135.021889,8867.781224,255,57,0,Normal,0
1.015313,tcp,-,FIN,10,498,14.773769,254,3537.825195,2,106.245556,6293.730787,255,50,0,Normal,0
0.756296,tcp,-,FIN,10,550,22.477972,254,5236.04541,2,79.405222,4449.027412,255,55,0,Normal,0
0.904583,tcp,-,FIN,10,498,18.79319,254,3970.890625,2,100.509222,6179.36161,255,50,0,Normal,0
0.898262,tcp,-,FIN,14,6830,21.151957,254,56491.3125,4,67.716538,4480.075345,255,488,0,Normal,0
0.475421,tcp,-,FIN,10,498,31.550982,254,7555.408691,2,50.833556,2730.971073,255,50,0,Normal,0
0.504632,tcp,-,FIN,12,3678,33.687915,254,53456.77734,3,45.792729,0.0,255,307,0,Normal,0
0.684084,tcp,-,FIN,10,2062,21.927132,254,21704.9375,2,75.894222,3872.127298,255,206,0,Normal,0
0.948835,tcp,-,FIN,10,498,17.916708,254,3785.695068,2,101.080556,5996.896221,255,50,0,Normal,0
0.524362,tcp,-,FIN,10,1294,28.60619,254,17773.98047,2,54.926222,2777.225752,255,129,0,Normal,0
0.712902,tcp,-,FIN,10,910,21.04076,254,9190.603516,2,74.221333,3869.26047,255,91,0,Normal,0
0.554135,tcp,-,FIN,10,498,27.069215,254,6482.174805,2,54.783,2794.037566,255,50,0,Normal,0
0.512129,tcp,-,FIN,10,718,29.289495,254,10106.82813,2,53.852333,2672.599556,255,72,0,Normal,0
0.425625,tcp,-,FIN,10,1716,35.242291,254,29039.64844,2,47.291667,2279.648094,255,172,0,Normal,0
1.103519,tcp,-,FIN,10,622,15.405263,254,4059.73999,2,119.240222,8057.38089,255,62,0,Normal,0
0.632185,tcp,-,FIN,10,498,23.727232,254,5681.881348,2,70.242778,3489.874503,255,50,0,Normal,0
0.504685,tcp,-,FIN,10,1652,29.72151,254,23571.13867,2,55.967111,2833.135039,255,165,0,Normal,0
0.859965,tcp,-,FIN,10,1588,17.44257,254,13302.86621,2,90.145778,5666.672144,255,159,0,Normal,0
0.486397,tcp,-,FIN,10,498,30.839006,254,7384.914062,2,50.710333,2700.699982,255,50,0,Normal,0
1.02336,tcp,-,FIN,10,574,16.611945,254,4041.588379,2,111.958222,6772.192457,255,57,0,Normal,0
0.80347,tcp,-,FIN,10,498,21.158226,254,4470.608887,2,84.830333,5020.238159,255,50,0,Normal,0
0.76107,tcp,-,FIN,10,498,19.709093,254,4719.670898,2,71.814333,3602.640081,255,50,0,Normal,0
1.246382,tcp,-,FIN,10,1524,13.639478,254,8806.289062,2,134.686,10205.81592,255,152,0,Normal,0
0.713933,tcp,-,FIN,10,550,23.811759,254,5546.739258,2,77.347556,4249.152475,255,55,0,Normal,0
1.334346,tcp,-,FIN,10,1460,11.241462,254,7878.016113,2,142.703444,10418.52685,255,146,0,Normal,0
0.670818,tcp,-,FIN,14,6830,31.305065,254,75644.96094,4,48.364385,3174.259379,255,488,0,Normal,0
0.512072,tcp,-,FIN,10,1396,29.292754,254,19637.86328,2,55.134333,2896.767579,255,140,0,Normal,0
0.575433,tcp,-,FIN,12,3678,29.542969,254,46879.48047,3,47.519637,2906.782745,255,307,0,Normal,0
0.895405,tcp,-,FIN,10,2062,18.985822,254,16582.44141,2,99.489444,5806.663218,255,206,0,Normal,0
0.514494,tcp,-,FIN,10,1294,29.154859,254,18114.88477,2,57.058,3078.683899,255,129,0,Normal,0
0.770698,tcp,-,FIN,10,910,19.462876,254,8501.384766,2,80.925889,4292.549217,255,91,0,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.824,0.0,0,46,1,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.824,10.954526,0,46,1,Normal,0
0.428256,tcp,-,FIN,10,718,35.025779,254,12086.22852,2,45.402667,2285.283649,255,72,0,Normal,0
0.852141,tcp,-,FIN,10,622,19.94975,254,5257.345703,2,89.088889,5550.3225,255,62,0,Normal,0
1.135939,tcp,-,FIN,10,490,13.204934,254,3105.800537,2,123.277222,6960.835634,255,49,0,Normal,0
1.010435,tcp,-,FIN,10,490,16.824437,254,3491.565674,2,105.390222,7086.819217,255,49,0,Normal,0
0.801878,tcp,-,FIN,10,574,18.706088,254,5157.89209,2,89.097556,4309.818327,255,57,0,Normal,0
0.571649,tcp,-,FIN,10,550,26.239877,254,6927.327637,2,58.322,3206.601029,255,55,0,Normal,0
0.849702,tcp,-,FIN,14,6830,24.714547,254,59719.76172,4,59.560305,3861.285085,255,488,0,Normal,0
0.462853,tcp,-,FIN,10,490,32.407696,254,7622.290039,2,49.449222,2589.636107,255,49,0,Normal,0
1.057336,tcp,-,FIN,10,2062,16.078144,254,14042.83984,2,115.214444,7866.690298,255,206,0,Normal,0
0.470098,tcp,-,FIN,12,3678,36.162673,254,57383.78125,3,42.657818,2302.560652,255,307,0,Normal,0
0.539988,tcp,-,FIN,10,490,27.778396,254,6533.478516,2,58.110667,3385.477596,255,49,0,Normal,0
0.695558,tcp,-,FIN,10,1294,21.565419,254,13399.31348,2,73.330111,3994.584475,255,129,0,Normal,0
0.795483,tcp,-,FIN,10,490,21.370664,254,4435.041504,2,88.387,5519.1904,255,49,0,Normal,0
0.908782,tcp,-,FIN,10,910,18.706356,254,7209.649902,2,97.944667,5904.011926,255,91,0,Normal,0
0.462249,tcp,-,FIN,10,718,32.450042,254,11197.42773,2,45.199333,2192.628202,255,72,0,Normal,0
0.530349,tcp,-,FIN,10,622,28.283262,254,8447.267578,2,55.942889,2956.126747,255,62,0,Normal,0
0.510771,tcp,-,FIN,10,574,29.36737,254,8097.5625,2,52.939778,3000.736232,255,57,0,Normal,0
0.510771,tcp,-,FIN,10,574,29.36737,254,8097.5625,2,52.939778,3000.736232,255,57,0,Normal,0
0.435662,tcp,-,FIN,10,550,34.430361,254,9089.615234,2,45.305778,2587.169493,255,55,0,Normal,0
0.470386,tcp,-,FIN,10,490,31.888704,254,7500.223145,2,49.449,2668.133908,255,49,0,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.684,0.0,0,46,1,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.684,0.0,0,46,1,Normal,0
0.497885,tcp,-,FIN,10,486,30.12744,254,7037.77002,2,49.674889,2541.746153,255,49,0,Normal,0
0.740138,tcp,-,FIN,10,486,22.96869,254,4734.252441,2,82.237556,5363.871048,255,49,0,Normal,0
0.44897,tcp,-,FIN,10,486,33.409805,254,7804.530762,2,46.148222,2442.601936,255,49,0,Normal,0
0.791931,tcp,-,FIN,10,484,21.466517,254,4404.424316,2,87.992333,4474.830362,255,48,0,Normal,0
0.502658,tcp,-,FIN,10,484,29.841363,254,6939.111328,2,50.971,3106.94958,255,48,0,Normal,0
0.339192,tcp,-,FIN,10,484,44.222741,254,10283.26172,2,35.427111,1942.617196,255,48,0,Normal,0
0.574848,tcp,-,FIN,10,546,29.573035,254,6847.027344,2,60.388667,3947.913144,255,55,0,Normal,0
0.510088,tcp,-,FIN,10,546,29.406689,254,7716.31543,2,53.617111,3200.311088,255,55,0,Normal,0
0.316858,tcp,-,FIN,10,546,47.339819,254,12421.96875,2,33.968222,1785.460523,255,55,0,Normal,0
0.614732,tcp,-,FIN,10,546,27.654326,254,6402.790039,2,68.303556,4267.324227,255,55,0,Normal,0
0.411627,tcp,-,FIN,10,546,36.440759,254,9562.054688,2,45.736333,2337.649579,255,55,0,Normal,0
0.297374,tcp,-,FIN,10,546,50.44153,254,13235.85742,2,29.695667,1489.446968,255,55,0,Normal,0
0.314586,tcp,-,FIN,10,546,47.681713,254,12511.68164,2,34.954,1745.089897,255,55,0,Normal,0
4e-06,udp,-,INT,2,1774,250000.0006,254,1774000000.0,0,0.004,0.0,0,887,0,Normal,0
1e-05,udp,-,INT,2,1786,100000.0025,254,714400000.0,0,0.01,0.0,0,893,0,Normal,0
0.554826,tcp,-,FIN,10,546,30.640236,254,7094.115723,2,56.697444,3768.808461,255,55,0,Normal,0
1e-05,udp,-,INT,2,1440,100000.0025,254,576000000.0,0,0.01,0.0,0,720,0,Normal,0
0.504214,tcp,-,FIN,10,546,29.749274,254,7806.209473,2,52.997889,2879.430493,255,55,0,Normal,0
1e-05,udp,-,INT,2,936,100000.0025,254,374400000.0,0,0.01,0.0,0,468,0,Normal,0
1e-05,udp,-,INT,2,836,100000.0025,254,334400000.0,0,0.01,0.0,0,418,0,Normal,0
2e-06,udp,-,INT,2,1682,500000.0013,254,3364000000.0,0,0.002,0.0,0,841,0,Normal,0
0.673857,tcp,-,FIN,10,546,22.259917,254,5841.001953,2,70.938,4190.608437,255,55,0,Normal,0
1e-05,udp,-,INT,2,1204,100000.0025,254,481600000.0,0,0.01,0.0,0,602,0,Normal,0
0.548162,tcp,-,FIN,10,546,31.012731,254,7180.359375,2,59.429333,4003.072255,255,55,0,Normal,0
0.692623,tcp,-,FIN,10,546,21.656803,254,5682.745117,2,72.006111,3934.028119,255,55,0,Normal,0
8e-06,udp,-,INT,2,1566,125000.0003,254,783000000.0,0,0.008,0.0,0,783,0,Normal,0
0.599273,tcp,-,FIN,10,546,25.030327,254,6567.958008,2,62.251667,3487.420916,255,55,0,Normal,0
9e-06,udp,-,INT,2,300,111111.1072,254,133333328.0,0,0.009,0.0,0,150,0,Normal,0
1e-05,udp,-,INT,2,556,100000.0025,254,222400000.0,0,0.01,0.0,0,278,0,Normal,0
8e-06,udp,-,INT,2,746,125000.0003,254,373000000.0,0,0.008,0.0,0,373,0,Normal,0
0.840138,tcp,-,FIN,10,546,20.234771,254,4684.944336,2,93.348667,4945.739362,255,55,0,Normal,0
4e-06,udp,-,INT,2,826,250000.0006,254,826000000.0,0,0.004,0.0,0,413,0,Normal,0
1e-05,udp,-,INT,2,654,100000.0025,254,261600000.0,0,0.01,0.0,0,327,0,Normal,0
3e-06,udp,-,INT,2,1414,333333.3215,254,1885333248.0,0,0.003,0.0,0,707,0,Normal,0
4e-06,udp,-,INT,2,584,250000.0006,254,584000000.0,0,0.004,0.0,0,292,0,Normal,0
0.636582,tcp,-,FIN,20,17266,42.414016,254,206138.4063,7,33.49979,3242.757646,255,863,0,Normal,0
0.278591,tcp,-,FIN,10,546,53.84237,254,14128.23828,2,27.877889,1389.067573,255,55,0,Normal,0
1.1e-05,udp,-,INT,2,2224,90909.0902,254,808727296.0,0,0.011,0.0,0,1112,0,Normal,0
7e-06,udp,-,INT,2,2182,142857.1409,254,1246857088.0,0,0.007,0.0,0,1091,0,Normal,0
3e-06,udp,-,INT,2,350,333333.3215,254,466666656.0,0,0.003,0.0,0,175,0,Normal,0
0.605868,tcp,-,FIN,10,738,24.757869,254,8780.791016,2,62.397889,3415.476187,255,74,0,Normal,0
0.421663,tcp,-,FIN,10,546,35.573433,254,9334.46875,2,42.893667,2114.07142,255,55,0,Normal,0
0.973713,tcp,-,FIN,10,490,17.458944,254,3623.244385,2,108.091333,6746.407997,255,49,0,Normal,0
0.702229,tcp,-,FIN,10,2530,21.360553,254,25940.25586,2,70.987778,3602.95244,255,253,0,Normal,0
0.37325,tcp,-,FIN,20,17266,72.337574,254,351571.3125,7,19.593843,1428.753977,255,863,0,Normal,0
0.66954,tcp,-,FIN,10,1506,22.403442,254,16202.16895,2,66.558222,3684.372469,255,151,0,Normal,0
0.803011,tcp,-,FIN,10,738,18.679694,254,6625.064941,2,79.229556,4388.821761,255,74,0,Normal,0
0.609675,tcp,-,FIN,10,546,24.603273,254,6455.898926,2,60.882444,3421.767085,255,55,0,Normal,0
1.077512,tcp,-,FIN,10,490,13.920958,254,3274.209473,2,116.347667,6896.285936,255,49,0,Normal,0
0.874128,tcp,-,FIN,20,17266,30.887925,254,150119.8906,7,44.273949,3789.287717,255,863,0,Normal,0
1.09168,tcp,-,FIN,10,2530,15.572328,254,16686.20703,2,115.000222,8024.952149,255,253,0,Normal,0
1.113406,tcp,-,FIN,10,1506,13.472175,254,9743.077148,2,121.652333,7332.481565,255,151,0,Normal,0
0.99134,tcp,-,FIN,10,738,17.148506,254,5366.473633,2,104.300778,5463.087165,255,74,0,Normal,0
0.550015,tcp,-,FIN,10,546,27.271985,254,7156.168945,2,56.739111,2924.150656,255,55,0,Normal,0
0.707465,tcp,-,FIN,10,490,21.202463,254,4986.819336,2,76.316778,4197.425472,255,49,0,Normal,0
0.824335,tcp,-,FIN,20,17266,32.753675,254,159187.7188,7,43.332631,3525.982951,255,863,0,Normal,0
0.93951,tcp,-,FIN,10,1506,15.96577,254,11546.44434,2,97.919444,5253.280438,255,151,0,Normal,0
0.736296,tcp,-,FIN,10,2530,20.372242,254,24740.05078,2,79.351333,4185.136548,255,253,0,Normal,0
0.899586,tcp,-,FIN,10,546,18.897581,254,4375.345703,2,87.557889,5559.645759,255,55,0,Normal,0
0.559159,tcp,-,FIN,10,738,26.826002,254,9514.289062,2,58.838556,3313.63793,255,74,0,Normal,0
0.58257,tcp,-,FIN,10,490,25.747978,254,6055.924316,2,62.840111,3434.697735,255,49,0,Normal,0
0.476674,tcp,-,FIN,10,488,31.468048,254,7384.501953,2,50.059667,2532.838542,255,49,0,Normal,0
0.72787,tcp,-,FIN,10,488,23.355819,254,4836.02832,2,76.218667,4382.153687,255,49,0,Normal,0
0.540276,tcp,-,FIN,10,490,27.763588,254,6529.996094,2,58.098111,3061.897246,255,49,0,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.672,0.0,0,46,1,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.668,0.0,0,46,1,Normal,0
0.862634,tcp,-,FIN,10,738,19.707083,254,6167.157715,2,91.371556,5957.075382,255,74,0,Normal,0
0.474257,tcp,-,FIN,10,546,31.628421,254,8299.297852,2,50.203,2652.134809,255,55,0,Normal,0
0.654522,tcp,-,FIN,10,502,25.973153,254,5524.642578,2,68.521111,4658.331324,255,50,0,Normal,0
0.418334,tcp,-,FIN,10,578,35.856516,254,9963.330078,2,45.091778,2443.887649,255,58,0,Normal,0
0.313298,tcp,http,FIN,10,2550,47.877741,254,58602.35547,2,34.810889,1745.812972,255,255,0,Normal,0
0.392826,tcp,-,FIN,10,610,38.184846,254,11180.52246,2,39.953556,2148.452351,255,61,0,Normal,0
0.322975,tcp,-,FIN,10,502,46.443222,254,11195.91309,2,34.190778,1808.779606,255,50,0,Normal,0
0.614992,tcp,http,FIN,10,1526,24.39056,254,17873.40234,2,68.226222,3530.695291,255,153,0,Normal,0
0.447147,tcp,-,FIN,10,674,33.546014,254,10859.96289,2,49.572444,2402.590421,255,67,0,Normal,0
0.422862,tcp,-,FIN,10,674,35.472566,254,11483.65234,2,44.567,2394.484852,255,67,0,Normal,0
0.532074,tcp,-,FIN,10,610,31.950445,254,8254.491211,2,59.119333,3749.837659,255,61,0,Normal,0
0.291932,tcp,-,FIN,10,610,51.381831,254,15044.60059,2,31.019667,1524.557251,255,61,0,Normal,0
0.466394,tcp,http,FIN,10,510,36.449868,254,7873.171387,2,51.718667,3480.667502,255,51,0,Normal,0
0.244565,tcp,http,FIN,10,566,61.333389,254,16682.68164,2,25.578889,1317.753197,255,57,0,Normal,0
0.401862,tcp,http,FIN,10,510,37.326247,254,9137.464844,2,41.622111,2308.912039,255,51,0,Normal,0
0.440887,tcp,http,FIN,10,630,38.558633,254,10288.35059,2,48.105,3250.517474,255,63,0,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.696,0.0,0,46,1,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.688,0.0,0,46,1,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,0.0,0.0,0,46,1,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,0.0,0.0,0,46,1,Normal,0
59.961853,arp,-,INT,2,92,0.016677,0,6.137235,0,60000.712,38.858,0,46,1,Normal,0
59.961853,arp,-,INT,2,92,0.016677,0,6.137235,0,60000.712,33.909617,0,46,1,Normal,0
0.403718,tcp,-,FIN,12,1000,47.062554,254,18171.09961,3,36.701637,1904.498929,255,83,0,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,0.0,0.0,0,46,0,Normal,0
0.746313,tcp,ftp,FIN,12,586,30.81817,254,5767.017578,3,67.846636,3631.718837,255,49,0,Normal,0
0.305642,tcp,-,FIN,12,1130,62.16423,254,27116.69141,3,26.025727,1332.817028,255,94,0,Normal,0
0.540356,tcp,-,FIN,12,1186,38.863269,254,16107.89941,3,49.123272,3158.878657,255,99,0,Normal,0
0.309011,tcp,-,FIN,12,1196,61.486482,254,28400.2832,3,28.09191,1475.980976,255,100,0,Normal,0
0.28191,tcp,-,FIN,12,1022,67.397396,254,26590.04688,3,25.135273,1493.538413,255,85,0,Normal,0
0.60841,tcp,-,FIN,12,1124,34.516198,254,13556.64746,3,55.309999,3494.882218,255,94,0,Normal,0
0.381009,tcp,-,FIN,12,1126,49.867587,254,21689.77539,3,34.637183,1740.294042,255,94,0,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.696,15.492023,0,46,1,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.7,0.0,0,46,1,Normal,0
0.274165,tcp,-,FIN,14,774,83.891086,254,20980.06641,4,20.110615,998.371051,255,55,0,Normal,0
0.354701,tcp,-,FIN,14,774,64.843345,254,16216.47461,4,26.467539,1370.50748,255,55,0,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.736,15.492028,0,46,1,Normal,0
0.0,arp,-,INT,1,46,0.0,0,0.0,0,60000.724,10.954518,0,46,1,Normal,0
7e-06,udp,-,INT,2,1628,142857.1409,254,930285696.0,0,0.007,0.0,0,814,0,Normal,0
7e-06,udp,-,INT,2,1844,142857.1409,254,1053714240.0,0,0.007,0.0,0,922,0,Normal,0
1e-05,udp,-,INT,2,1186,100000.0025,254,474400000.0,0,0.01,0.0,0,593,0,Normal,0
8e-06,udp,-,INT,2,348,125000.0003,254,174000000.0,0,0.008,0.0,0,174,0,Normal,0
9e-06,udp,-,INT,2,1450,111111.1072,254,644444416.0,0,0.009,0.0,0,725,0,Normal,0
4e-06,udp,-,INT,2,1566,250000.0006,254,1566000000.0,0,0.004,0.0,0,783,0,Normal,0
4e-06,udp,-,INT,2,1976,250000.0006,254,1976000000.0,0,0.004,0.0,0,988,0,Normal,0
3.3e-05,udp,-,INT,2,2012,30303.03007,254,243878784.0,0,0.033,0.0,0,1006,0,Normal,0
9e-06,udp,-,INT,2,858,111111.1072,254,381333312.0,0,0.009,0.0,0,429,0,Normal,0
1e-05,udp,-,INT,2,674,100000.0025,254,269600000.0,0,0.01,0.0,0,337,0,Normal,0
9e-06,udp,-,INT,2,1410,111111.1072,254,626666624.0,0,0.009,0.0,0,705,0,Normal,0
1e-05,udp,-,INT,2,2090,100000.0025,254,836000000.0,0,0.01,0.0,0,1045,0,Normal,0
1e-05,udp,-,INT,2,1808,100000.0025,254,723200000.0,0,0.01,0.0,0,904,0,Normal,0
4e-06,udp,-,INT,2,1346,250000.0006,254,1346000000.0,0,0.004,0.0,0,673,0,Normal,0
3e-06,udp,-,INT,2,322,333333.3215,254,429333312.0,0,0.003,0.0,0,161,0,Normal,0
1e-05,udp,-,INT,2,842,100000.0025,254,336800000.0,0,0.01,0.0,0,421,0,Normal,0
3e-06,udp,-,INT,2,636,333333.3215,254,848000000.0,0,0.003,0.0,0,318,0,Normal,0
